 Gain Amp Loss LOH
B09009971 19q 5 0 0 0
B09009971 20q 1 0 0 0
B09009971 21q 1 0 0 0
B09009971 22q 2 0 1 0
B09009971 Yq 0 0 0 0
B09009971 Xq 0 0 1 0
B10.10002 1p 1 0 0 0
B10.10002 2p 1 0 0 0
B10.10002 3p 1 0 6 0
B10.10002 4p 3 0 0 0
B10.10002 5p 8 0 0 0
B10.10002 6p 2 0 0 0
B10.10002 7p 5 0 0 0
B10.10002 8p 5 0 0 0
B10.10002 9p 4 1 0 0
B10.10002 10p 1 0 0 0
B10.10002 11p 3 0 0 0
B10.10002 12p 3 0 0 0
B10.10002 16p 6 1 0 1
B10.10002 17p 1 0 0 0
B10.10002 18p 1 0 0 0
B10.10002 19p 5 0 0 0
B10.10002 20p 2 0 0 0
B10.10002 21p 0 0 1 0
B10.10002 Yp 0 0 0 0
B10.10002 Xp 4 0 0 1
B10.10002 1q 3 0 0 0
B10.10002 2q 1 0 0 1
B10.10002 3q 1 0 1 0
B10.10002 4q 25 7 0 0
B10.10002 5q 13 5 0 0
B10.10002 6q 4 0 0 0
B10.10002 7q 4 0 0 0
B10.10002 8q 7 0 2 0
B10.10002 9q 10 3 0 0
B10.10002 10q 6 0 0 0
B10.10002 11q 4 0 0 0
B10.10002 12q 4 0 0 0
B10.10002 13q 14 0 0 0
B10.10002 14q 4 0 1 0
B10.10002 15q 2 0 1 1
B10.10002 16q 7 1 0 0
B10.10002 17q 4 0 0 0
B10.10002 18q 4 0 0 0
B10.10002 19q 5 0 0 0
B10.10002 20q 1 0 0 0
B10.10002 21q 1 0 3 0
B10.10002 22q 1 0 1 0
B10.10002 Yq 0 0 0 0
B10.10002 Xq 1 0 0 3
B11.38796 1p 1 0 0 0
B11.38796 2p 2 0 0 0
B11.38796 3p 3 0 1 0
B11.38796 4p 2 0 0 0
B11.38796 5p 0 0 0 0
B11.38796 6p 1 0 0 0
B11.38796 7p 0 0 0 0
B11.38796 8p 3 0 1 0
B11.38796 9p 0 0 0 0
B11.38796 10p 0 0 0 0
B11.38796 11p 1 0 0 1
B11.38796 12p 5 0 0 0
B11.38796 16p 0 0 1 1
B11.38796 17p 0 0 0 0
B11.38796 18p 1 0 0 0
B11.38796 19p 1 0 0 0
B11.38796 20p 1 0 0 0
B11.38796 21p 1 0 0 0
B11.38796 Yp 0 0 0 0
B11.38796 Xp 1 0 0 1
B11.38796 1q 2 0 0 0
B11.38796 2q 5 0 0 1
B11.38796 3q 0 0 1 0
B11.38796 4q 4 0 0 0
B11.38796 5q 1 0 0 1
B11.38796 6q 1 0 0 0
B11.38796 7q 1 0 0 0
B11.38796 8q 3 0 0 0
B11.38796 9q 0 0 0 0
B11.38796 10q 1 0 0 0
B11.38796 11q 3 0 0 1
B11.38796 12q 5 0 0 0
B11.38796 13q 1 0 0 0
B11.38796 14q 0 0 0 0
B11.38796 15q 1 0 0 0
B11.38796 16q 0 0 3 0
B11.38796 17q 0 0 0 0
B11.38796 18q 1 0 0 0
B11.38796 19q 2 0 1 0
B11.38796 20q 1 0 0 0
B11.38796 21q 1 0 0 0
B11.38796 22q 3 0 0 0
B11.38796 Yq 0 0 0 0
B11.38796 Xq 1 0 0 1
B13.36255 1p 0 0 0 0
B13.36255 2p 0 0 0 1
B13.36255 3p 0 0 0 0
B13.36255 4p 0 0 0 0
B13.36255 5p 0 0 0 0
B13.36255 6p 0 0 1 2
B13.36255 7p 0 0 0 0
B13.36255 8p 1 0 0 0
B13.36255 9p 0 0 0 0
B13.36255 10p 0 0 0 0
B13.36255 11p 0 0 0 1
B13.36255 12p 0 0 0 0
B13.36255 16p 0 0 0 1
B13.36255 17p 0 0 0 0
B13.36255 18p 0 0 0 0
B13.36255 19p 0 0 0 0
B13.36255 20p 0 0 0 0
B13.36255 21p 0 0 0 0
B13.36255 Yp 0 0 0 0
B13.36255 Xp 0 0 0 0
B13.36255 1q 0 0 0 1
B13.36255 2q 0 0 0 1
B13.36255 3q 0 0 0 0
B13.36255 4q 0 0 0 0
B13.36255 5q 0 0 0 0
B13.36255 6q 0 0 0 0
B13.36255 7q 0 0 3 2
B13.36255 8q 0 0 0 0
B13.36255 9q 0 0 0 0
B13.36255 10q 0 0 0 0
B13.36255 11q 0 0 0 0
B13.36255 12q 0 0 0 0
B13.36255 13q 1 0 0 0
B13.36255 14q 1 0 0 0
B13.36255 15q 0 0 0 0
B13.36255 16q 0 0 0 0
B13.36255 17q 0 0 1 0
B13.36255 18q 0 0 0 0
B13.36255 19q 0 0 0 0
B13.36255 20q 0 0 0 0
B13.36255 21q 0 0 0 0
B13.36255 22q 1 0 0 0
B13.36255 Yq 0 0 0 0
B13.36255 Xq 1 0 0 0
CQ1 1p 3 0 0 0
CQ1 2p 3 0 2 0
CQ1 3p 2 0 1 1
CQ1 4p 0 0 0 0
CQ1 5p 0 0 0 0
CQ1 6p 1 0 0 1
CQ1 7p 1 0 0 0
CQ1 8p 4 0 0 0
CQ1 9p 0 0 0 1
CQ1 10p 0 0 1 0
CQ1 11p 0 0 0 0
CQ1 12p 0 0 0 1
CQ1 16p 0 0 0 1
CQ1 17p 0 0 0 0
CQ1 18p 0 0 0 0
CQ1 19p 0 0 0 0
CQ1 20p 6 0 1 0
CQ1 21p 0 0 1 0
CQ1 Yp 0 0 0 0
CQ1 Xp 1 0 0 0
CQ1 1q 3 0 1 0
CQ1 2q 4 0 2 0
CQ1 3q 0 0 0 1
CQ1 4q 3 0 1 0
CQ1 5q 0 0 4 0
CQ1 6q 1 0 3 0
CQ1 7q 4 0 0 0
CQ1 8q 2 0 0 0
CQ1 9q 0 0 0 1
CQ1 10q 2 0 1 1
CQ1 11q 2 0 0 0
CQ1 12q 0 0 1 0
CQ1 13q 6 0 1 0
CQ1 14q 1 1 2 0
CQ1 15q 0 0 1 0
CQ1 16q 0 0 1 0
CQ1 17q 1 0 0 0
CQ1 18q 0 0 1 0
CQ1 19q 2 0 0 0
CQ1 20q 3 0 0 0
CQ1 21q 0 0 1 0
CQ1 22q 1 0 0 1
CQ1 Yq 0 0 0 0
CQ1 Xq 1 0 0 0
CQE1 1p 3 0 0 0
CQE1 2p 3 0 2 0
CQE1 3p 2 0 1 1
CQE1 4p 0 0 0 0
CQE1 5p 0 0 0 0
CQE1 6p 1 0 0 1
CQE1 7p 1 0 0 0
CQE1 8p 4 0 0 0
CQE1 9p 0 0 0 1
CQE1 10p 0 0 1 0
CQE1 11p 0 0 0 0
CQE1 12p 0 0 0 1
CQE1 16p 0 0 0 1
CQE1 17p 0 0 0 0
CQE1 18p 0 0 0 0
CQE1 19p 0 0 0 0
CQE1 20p 6 0 1 0
CQE1 21p 0 0 1 0
CQE1 Yp 0 0 0 0
CQE1 Xp 1 0 0 0
CQE1 1q 3 0 1 0
CQE1 2q 4 0 2 0
CQE1 3q 0 0 0 1
CQE1 4q 3 0 1 0
CQE1 5q 0 0 4 0
CQE1 6q 1 0 3 0
CQE1 7q 4 0 0 0
CQE1 8q 2 0 0 0
CQE1 9q 0 0 0 1
CQE1 10q 2 0 1 1
CQE1 11q 2 0 0 0
CQE1 12q 0 0 1 0
CQE1 13q 6 0 1 0
CQE1 14q 1 1 2 0
CQE1 15q 0 0 1 0
CQE1 16q 0 0 1 0
CQE1 17q 1 0 0 0
CQE1 18q 0 0 1 0
CQE1 19q 2 0 0 0
CQE1 20q 3 0 0 0
CQE1 21q 0 0 1 0
CQE1 22q 1 0 0 1
CQE1 Yq 0 0 0 0
CQE1 Xq 1 0 0 0
D17002507_3_adjusted 1p 0 0 5 0
D17002507_3_adjusted 2p 1 0 0 0
D17002507_3_adjusted 3p 0 0 5 0
D17002507_3_adjusted 4p 0 0 4 0
D17002507_3_adjusted 5p 4 0 0 0
D17002507_3_adjusted 6p 0 0 1 0
D17002507_3_adjusted 7p 0 0 3 0
D17002507_3_adjusted 8p 0 0 3 0
D17002507_3_adjusted 9p 0 0 1 0
D17002507_3_adjusted 10p 0 0 1 0
D17002507_3_adjusted 11p 0 0 1 1
D17002507_3_adjusted 12p 0 0 1 0
D17002507_3_adjusted 16p 0 0 1 0
D17002507_3_adjusted 17p 0 0 1 0
D17002507_3_adjusted 18p 0 0 0 0
D17002507_3_adjusted 19p 0 0 9 0
D17002507_3_adjusted 20p 0 0 0 0
D17002507_3_adjusted 21p 0 0 0 0
D17002507_3_adjusted Yp 0 0 0 0
D17002507_3_adjusted Xp 0 0 0 0
D17002507_3_adjusted 1q 0 0 4 0
D17002507_3_adjusted 2q 0 0 0 0
D17002507_3_adjusted 3q 0 0 4 0
D17002507_3_adjusted 4q 0 0 3 0
D17002507_3_adjusted 5q 4 0 0 0
D17002507_3_adjusted 6q 0 0 1 0
D17002507_3_adjusted 7q 0 0 3 0
D17002507_3_adjusted 8q 0 0 2 0
D17002507_3_adjusted 9q 0 0 1 0
D17002507_3_adjusted 10q 0 0 1 0
D17002507_3_adjusted 11q 0 0 5 0
D17002507_3_adjusted 12q 0 0 3 0
D17002507_3_adjusted 13q 0 0 4 0
D17002507_3_adjusted 14q 0 0 5 0
D17002507_3_adjusted 15q 0 0 6 0
D17002507_3_adjusted 16q 0 0 4 0
D17002507_3_adjusted 17q 2 0 5 0
D17002507_3_adjusted 18q 1 0 2 0
D17002507_3_adjusted 19q 0 0 2 0
D17002507_3_adjusted 20q 1 0 1 0
D17002507_3_adjusted 21q 1 0 0 0
D17002507_3_adjusted 22q 2 0 0 0
D17002507_3_adjusted Yq 1 0 0 0
D17002507_3_adjusted Xq 0 0 1 0
F16000592 1p 0 0 0 0
F16000592 2p 1 0 0 0
F16000592 3p 0 0 1 1
F16000592 4p 0 0 0 0
F16000592 5p 0 0 0 0
F16000592 6p 0 0 0 0
F16000592 7p 0 0 0 0
F16000592 8p 1 0 0 0
F16000592 9p 0 0 1 0
F16000592 10p 0 0 0 0
F16000592 11p 0 0 0 0
F16000592 12p 0 0 0 0
F16000592 16p 0 0 0 1
F16000592 17p 0 0 0 0
F16000592 18p 0 0 0 0
F16000592 19p 0 0 2 0
F16000592 20p 0 0 0 0
F16000592 21p 0 0 0 0
F16000592 Yp 0 0 0 0
F16000592 Xp 0 0 0 0
F16000592 1q 0 0 0 0
F16000592 2q 0 0 1 0
F16000592 3q 0 0 0 0
F16000592 4q 0 0 0 0
F16000592 5q 0 0 1 1
F16000592 6q 0 0 0 0
F16000592 7q 0 0 1 0
F16000592 8q 0 0 0 0
F16000592 9q 0 0 0 0
F16000592 10q 0 0 2 0
F16000592 11q 0 0 0 0
F16000592 12q 0 0 0 0
F16000592 13q 0 0 1 0
F16000592 14q 0 0 2 0
F16000592 15q 0 0 0 0
F16000592 16q 0 0 0 0
F16000592 17q 0 0 0 0
F16000592 18q 0 0 0 0
F16000592 19q 1 0 0 0
F16000592 20q 0 0 0 0
F16000592 21q 1 0 0 0
F16000592 22q 1 1 0 0
F16000592 Yq 0 0 0 0
F16000592 Xq 0 0 0 0
F16000981 1p 5 0 2 1
F16000981 2p 1 0 5 1
F16000981 3p 3 1 2 1
F16000981 4p 2 0 0 0
F16000981 5p 1 0 0 0
F16000981 6p 0 0 6 0
F16000981 7p 0 0 4 1
F16000981 8p 1 0 3 1
F16000981 9p 0 0 3 0
F16000981 10p 1 0 2 0
F16000981 11p 2 0 1 1
F16000981 12p 4 1 1 0
F16000981 16p 2 0 2 1
F16000981 17p 0 0 1 0
F16000981 18p 1 0 2 0
F16000981 19p 0 0 0 0
F16000981 20p 0 0 0 0
F16000981 21p 0 0 0 0
F16000981 Yp 0 0 0 0
F16000981 Xp 3 0 2 1
F16000981 1q 0 0 1 3
F16000981 2q 1 0 7 1
F16000981 3q 0 0 2 0
F16000981 4q 0 0 1 0
F16000981 5q 2 1 5 2
F16000981 6q 1 0 3 0
F16000981 7q 2 0 6 2
F16000981 8q 7 0 2 0
F16000981 9q 2 1 1 1
F16000981 10q 2 0 6 1
F16000981 11q 2 1 3 1
F16000981 12q 9 2 2 0
F16000981 13q 0 0 8 1
F16000981 14q 4 0 5 0
F16000981 15q 2 1 3 2
F16000981 16q 0 0 0 0
F16000981 17q 4 0 5 1
F16000981 18q 0 0 3 0
F16000981 19q 0 0 2 0
F16000981 20q 5 0 1 0
F16000981 21q 1 0 1 0
F16000981 22q 0 0 0 0
F16000981 Yq 0 0 0 0
F16000981 Xq 5 0 6 2
F16001097 1p 1 1 5 2
F16001097 2p 4 0 10 3
F16001097 3p 5 1 5 1
F16001097 4p 2 0 0 0
F16001097 5p 2 0 6 0
F16001097 6p 0 0 7 1
F16001097 7p 1 0 5 1
F16001097 8p 7 1 11 0
F16001097 9p 1 0 5 0
F16001097 10p 1 0 2 0
F16001097 11p 1 0 2 2
F16001097 12p 2 0 3 1
F16001097 16p 4 0 1 0
F16001097 17p 0 0 4 0
F16001097 18p 0 0 2 0
F16001097 19p 1 0 3 0
F16001097 20p 0 0 2 0
F16001097 21p 0 0 0 0
F16001097 Yp 0 0 0 0
F16001097 Xp 0 0 0 0
F16001097 1q 1 0 8 3
F16001097 2q 0 0 8 2
F16001097 3q 4 0 6 1
F16001097 4q 0 0 7 1
F16001097 5q 3 1 7 2
F16001097 6q 2 1 7 1
F16001097 7q 2 0 6 4
F16001097 8q 7 0 5 2
F16001097 9q 4 1 2 1
F16001097 10q 5 1 9 0
F16001097 11q 3 3 5 1
F16001097 12q 5 1 6 0
F16001097 13q 1 0 11 1
F16001097 14q 5 1 6 1
F16001097 15q 5 2 8 3
F16001097 16q 1 0 1 0
F16001097 17q 3 1 4 0
F16001097 18q 6 0 8 2
F16001097 19q 1 1 3 0
F16001097 20q 2 1 2 0
F16001097 21q 6 0 6 0
F16001097 22q 0 0 1 0
F16001097 Yq 0 0 0 0
F16001097 Xq 0 0 2 0
F16001438 1p 2 0 1 3
F16001438 2p 0 0 3 1
F16001438 3p 1 0 1 0
F16001438 4p 1 0 0 0
F16001438 5p 2 0 1 0
F16001438 6p 0 0 1 1
F16001438 7p 0 0 2 0
F16001438 8p 0 0 0 0
F16001438 9p 0 0 3 0
F16001438 10p 0 0 2 0
F16001438 11p 1 0 2 1
F16001438 12p 1 0 0 0
F16001438 16p 2 0 3 1
F16001438 17p 0 0 0 0
F16001438 18p 0 0 0 0
F16001438 19p 0 0 1 0
F16001438 20p 0 0 0 0
F16001438 21p 0 0 0 0
F16001438 Yp 0 0 0 0
F16001438 Xp 1 0 0 0
F16001438 1q 0 0 2 0
F16001438 2q 0 0 4 2
F16001438 3q 0 0 2 0
F16001438 4q 0 0 1 0
F16001438 5q 1 0 1 1
F16001438 6q 1 0 1 2
F16001438 7q 0 0 4 0
F16001438 8q 5 0 1 1
F16001438 9q 1 0 1 0
F16001438 10q 0 0 2 2
F16001438 11q 4 0 4 0
F16001438 12q 1 0 2 0
F16001438 13q 1 0 4 0
F16001438 14q 1 0 4 0
F16001438 15q 7 0 5 0
F16001438 16q 0 0 1 0
F16001438 17q 2 0 6 1
F16001438 18q 0 0 1 0
F16001438 19q 0 0 0 0
F16001438 20q 2 0 1 0
F16001438 21q 3 0 2 0
F16001438 22q 1 0 2 0
F16001438 Yq 0 0 0 0
F16001438 Xq 0 0 3 2
F16001657 1p 0 0 1 0
F16001657 2p 0 0 2 0
F16001657 3p 0 0 0 0
F16001657 4p 1 0 0 0
F16001657 5p 0 0 0 0
F16001657 6p 0 0 0 1
F16001657 7p 0 0 0 0
F16001657 8p 1 0 1 0
F16001657 9p 0 0 0 0
F16001657 10p 0 0 0 0
F16001657 11p 0 0 0 0
F16001657 12p 1 0 0 0
F16001657 16p 0 0 0 0
F16001657 17p 0 0 0 0
F16001657 18p 0 0 0 0
F16001657 19p 0 0 1 0
F16001657 20p 0 0 0 0
F16001657 21p 0 0 0 0
F16001657 Yp 0 0 0 0
F16001657 Xp 0 0 0 0
F16001657 1q 0 0 0 0
F16001657 2q 0 0 0 0
F16001657 3q 0 0 0 0
F16001657 4q 0 0 0 0
F16001657 5q 0 0 0 0
F16001657 6q 0 0 0 0
F16001657 7q 0 0 0 0
F16001657 8q 0 0 0 1
F16001657 9q 1 0 0 0
F16001657 10q 1 0 1 0
F16001657 11q 0 0 0 0
F16001657 12q 1 0 0 0
F16001657 13q 0 0 0 0
F16001657 14q 0 0 1 0
F16001657 15q 0 0 1 0
F16001657 16q 1 0 0 0
F16001657 17q 0 0 2 0
F16001657 18q 0 0 0 0
F16001657 19q 1 0 0 0
F16001657 20q 0 0 1 0
F16001657 21q 0 0 0 0
F16001657 22q 0 0 1 0
F16001657 Yq 1 0 0 0
F16001657 Xq 0 0 0 0
F16001752 1p 0 0 0 0
F16001752 2p 1 0 1 0
F16001752 3p 0 0 0 0
F16001752 4p 0 0 0 0
F16001752 5p 0 0 0 0
F16001752 6p 1 0 4 0
F16001752 7p 0 0 2 0
F16001752 8p 0 0 0 0
F16001752 9p 0 0 1 0
F16001752 10p 0 0 0 0
F16001752 11p 0 0 1 0
F16001752 12p 0 0 0 0
F16001752 16p 0 0 1 1
F16001752 17p 0 0 2 0
F16001752 18p 0 0 0 0
F16001752 19p 0 0 0 0
F16001752 20p 0 0 1 0
F16001752 21p 0 0 0 0
F16001752 Yp 0 0 0 0
F16001752 Xp 0 0 1 0
F16001752 1q 0 0 1 0
F16001752 2q 0 0 1 1
F16001752 3q 0 0 0 0
F16001752 4q 1 0 0 0
F16001752 5q 0 0 2 1
F16001752 6q 0 0 0 0
F16001752 7q 1 0 0 1
F16001752 8q 0 0 1 0
F16001752 9q 1 0 0 0
F16001752 10q 1 0 1 0
F16001752 11q 1 0 4 0
F16001752 12q 2 0 2 0
F16001752 13q 0 0 2 0
F16001752 14q 1 0 2 0
F16001752 15q 1 0 4 0
F16001752 16q 0 0 1 0
F16001752 17q 1 0 4 0
F16001752 18q 0 0 1 0
F16001752 19q 0 0 0 0
F16001752 20q 1 0 0 0
F16001752 21q 0 0 0 0
F16001752 22q 2 0 2 0
F16001752 Yq 0 0 0 0
F16001752 Xq 0 0 0 0
F17000401 1p 2 0 0 0
F17000401 2p 3 0 1 0
F17000401 3p 0 0 0 0
F17000401 4p 2 0 1 0
F17000401 5p 1 0 0 0
F17000401 6p 1 0 2 1
F17000401 7p 1 0 0 0
F17000401 8p 1 0 0 0
F17000401 9p 1 0 0 0
F17000401 10p 0 0 2 0
F17000401 11p 2 0 0 1
F17000401 12p 1 0 0 0
F17000401 16p 3 0 1 1
F17000401 17p 1 0 2 0
F17000401 18p 0 0 0 0
F17000401 19p 1 0 1 0
F17000401 20p 1 0 0 0
F17000401 21p 0 0 0 0
F17000401 Yp 0 0 0 0
F17000401 Xp 0 0 1 0
F17000401 1q 1 0 0 0
F17000401 2q 1 0 0 0
F17000401 3q 4 0 0 0
F17000401 4q 0 0 1 0
F17000401 5q 2 0 0 1
F17000401 6q 0 0 2 0
F17000401 7q 1 0 1 1
F17000401 8q 3 0 1 0
F17000401 9q 1 0 0 0
F17000401 10q 4 0 0 0
F17000401 11q 3 0 1 0
F17000401 12q 1 0 0 0
F17000401 13q 5 0 7 0
F17000401 14q 2 0 2 0
F17000401 15q 2 0 0 0
F17000401 16q 0 0 0 0
F17000401 17q 4 0 4 0
F17000401 18q 1 0 0 0
F17000401 19q 0 0 4 0
F17000401 20q 2 0 0 0
F17000401 21q 1 0 0 0
F17000401 22q 6 0 4 0
F17000401 Yq 0 0 0 0
F17000401 Xq 0 0 1 0
F18000148 1p 1 0 1 1
F18000148 2p 0 0 1 0
F18000148 3p 4 0 2 1
F18000148 4p 1 0 0 1
F18000148 5p 0 0 0 0
F18000148 6p 0 0 5 0
F18000148 7p 0 0 2 0
F18000148 8p 1 0 1 0
F18000148 9p 0 0 1 1
F18000148 10p 0 0 1 0
F18000148 11p 1 0 2 0
F18000148 12p 0 0 0 0
F18000148 16p 1 0 0 1
F18000148 17p 0 0 0 0
F18000148 18p 1 0 1 0
F18000148 19p 0 0 3 0
F18000148 20p 0 0 0 0
F18000148 21p 0 0 0 0
F18000148 Yp 0 0 0 0
F18000148 Xp 0 0 1 0
F18000148 1q 1 0 1 1
F18000148 2q 0 0 1 0
F18000148 3q 0 0 0 0
F18000148 4q 0 0 0 0
F18000148 5q 2 0 7 0
F18000148 6q 0 0 1 0
F18000148 7q 0 0 0 0
F18000148 8q 0 0 1 1
F18000148 9q 1 0 0 0
F18000148 10q 1 0 5 1
F18000148 11q 1 0 0 0
F18000148 12q 1 0 2 0
F18000148 13q 1 0 1 0
F18000148 14q 1 0 3 0
F18000148 15q 3 0 4 0
F18000148 16q 0 0 1 0
F18000148 17q 1 0 3 0
F18000148 18q 6 0 0 0
F18000148 19q 0 0 0 0
F18000148 20q 0 0 0 0
F18000148 21q 2 0 0 0
F18000148 22q 1 0 3 0
F18000148 Yq 0 0 0 0
F18000148 Xq 1 0 0 0
F18000240 1p 3 0 4 2
F18000240 2p 1 0 5 2
F18000240 3p 9 0 4 1
F18000240 4p 2 0 0 0
F18000240 5p 0 0 0 0
F18000240 6p 1 0 7 0
F18000240 7p 0 0 1 1
F18000240 8p 4 1 3 0
F18000240 9p 0 0 3 3
F18000240 10p 0 0 2 0
F18000240 11p 1 1 1 1
F18000240 12p 2 1 1 0
F18000240 16p 2 0 1 2
F18000240 17p 0 0 1 0
F18000240 18p 1 0 5 0
F18000240 19p 1 0 1 0
F18000240 20p 1 0 0 0
F18000240 21p 0 0 0 0
F18000240 Yp 0 0 0 0
F18000240 Xp 1 0 1 0
F18000240 1q 1 0 3 3
F18000240 2q 2 0 7 0
F18000240 3q 2 0 1 3
F18000240 4q 0 0 2 1
F18000240 5q 3 0 6 3
F18000240 6q 1 1 1 1
F18000240 7q 1 0 3 1
F18000240 8q 4 1 1 3
F18000240 9q 3 0 0 1
F18000240 10q 4 1 7 0
F18000240 11q 3 2 1 0
F18000240 12q 8 2 5 0
F18000240 13q 2 0 8 0
F18000240 14q 0 0 2 1
F18000240 15q 3 1 5 1
F18000240 16q 0 0 1 0
F18000240 17q 5 1 3 0
F18000240 18q 2 0 4 0
F18000240 19q 1 0 3 0
F18000240 20q 2 1 2 0
F18000240 21q 4 0 3 0
F18000240 22q 9 1 3 0
F18000240 Yq 0 0 0 0
F18000240 Xq 0 0 1 0
F18000254 1p 2 0 0 0
F18000254 2p 0 0 1 1
F18000254 3p 4 0 1 2
F18000254 4p 0 0 0 0
F18000254 5p 0 0 0 0
F18000254 6p 0 0 1 1
F18000254 7p 0 0 0 0
F18000254 8p 0 0 0 0
F18000254 9p 0 0 2 3
F18000254 10p 1 0 1 0
F18000254 11p 0 0 0 0
F18000254 12p 2 0 2 0
F18000254 16p 0 0 0 1
F18000254 17p 0 0 0 0
F18000254 18p 1 0 0 0
F18000254 19p 1 0 0 0
F18000254 20p 0 0 0 0
F18000254 21p 0 0 0 0
F18000254 Yp 0 0 0 0
F18000254 Xp 1 0 0 0
F18000254 1q 0 0 0 0
F18000254 2q 0 0 0 0
F18000254 3q 0 0 0 1
F18000254 4q 0 0 0 0
F18000254 5q 0 0 0 1
F18000254 6q 0 0 1 0
F18000254 7q 1 0 1 0
F18000254 8q 0 0 0 1
F18000254 9q 0 0 0 0
F18000254 10q 2 1 1 0
F18000254 11q 3 1 1 1
F18000254 12q 1 0 2 0
F18000254 13q 3 0 5 0
F18000254 14q 2 0 2 0
F18000254 15q 4 0 2 0
F18000254 16q 0 0 0 0
F18000254 17q 1 0 0 0
F18000254 18q 2 0 0 0
F18000254 19q 0 0 0 0
F18000254 20q 0 0 0 0
F18000254 21q 0 0 0 0
F18000254 22q 1 0 0 0
F18000254 Yq 0 0 0 0
F18000254 Xq 0 0 1 0
H10000788 1p 0 0 1 0
H10000788 2p 0 0 0 0
H10000788 3p 0 0 2 0
H10000788 4p 0 0 1 0
H10000788 5p 3 0 0 0
H10000788 6p 2 0 0 0
H10000788 7p 0 0 0 0
H10000788 8p 1 0 0 0
H10000788 9p 0 0 6 0
H10000788 10p 0 0 1 0
H10000788 11p 0 0 0 0
H10000788 12p 0 0 1 0
H10000788 16p 0 0 1 0
H10000788 17p 0 0 0 0
H10000788 18p 0 0 0 0
H10000788 19p 1 0 1 0
H10000788 20p 2 0 0 0
H10000788 21p 0 0 0 0
H10000788 Yp 0 0 0 0
H10000788 Xp 0 0 0 0
H10000788 1q 2 0 1 0
H10000788 2q 0 0 0 1
H10000788 3q 0 0 4 0
H10000788 4q 0 0 1 0
H10000788 5q 0 0 3 1
H10000788 6q 0 0 0 0
H10000788 7q 0 0 1 0
H10000788 8q 2 0 1 1
H10000788 9q 1 0 0 0
H10000788 10q 0 0 1 0
H10000788 11q 0 0 1 1
H10000788 12q 0 0 1 0
H10000788 13q 0 0 5 1
H10000788 14q 4 0 0 0
H10000788 15q 3 0 1 0
H10000788 16q 0 0 1 0
H10000788 17q 3 0 0 0
H10000788 18q 1 0 2 0
H10000788 19q 1 0 0 0
H10000788 20q 2 0 0 0
H10000788 21q 0 0 1 0
H10000788 22q 0 0 1 0
H10000788 Yq 0 0 0 0
H10000788 Xq 2 0 0 0
H11000871 1p 11 0 2 0
H11000871 2p 6 0 0 0
H11000871 3p 4 0 2 0
H11000871 4p 10 0 0 0
H11000871 5p 4 0 0 0
