File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H18012182.OSCHP	4.0	Gain	X	q13.2	1135.08	71	18	PHKA1, PHKA1-AS1, FAM236A, FAM236B, FAM236C, FAM236D, DMRTC1B, DMRTC1, FAM226B, FAM226A, PABPC1L2B-AS1, PABPC1L2B, PABPC1L2A, NAP1L6, NAP1L2, CDX4, MAP2K4P1, CHIC1	5	PHKA1 (311870), DMRTC1 (300878), NAP1L2 (300026), CDX4 (300025), CHIC1 (300922)	Cytoregions Not Set				false	arr[hg19] Xq13.2(71,811,554-72,946,634)x4	chrX:71811554-72946634
H18012182.OSCHP	4.0	Gain	21	q22.3	369.429	25	6	SSR4P1, ADARB1, LINC00334, POFUT2, LOC642852, LINC00316	2	ADARB1 (601218), POFUT2 (610249)	Cytoregions Not Set				false	arr[hg19] 21q22.3(46,427,960-46,797,389)x4	chr21:46427960-46797389
H18012182.OSCHP	4.0	Gain	15	q26.3	215.135	19	6	TM2D3, TARSL2, LOC100128108, OR4F6, OR4F15, OR4F13P	1	TM2D3 (610014)	Cytoregions Not Set				false	arr[hg19] 15q26.3(102,182,182-102,397,317)x4	chr15:102182182-102397317
H18012182.OSCHP	4.0	Gain	X	q24	770.078	49	20	TMEM255A, ATP1B4, LAMP2, CUL4B, MCTS1, C1GALT1C1, CT47B1, CT47A1, CT47A10, CT47A5, CT47A9, CT47A12, CT47A8, CT47A3, CT47A11, CT47A4, CT47A2, CT47A6, CT47A7, GLUD2	17	LAMP2 (309060), CUL4B (300304), MCTS1 (300587), C1GALT1C1 (300611), CT47B1 (300790), CT47A1 (300780), CT47A4 (300783), CT47A8 (300787), CT47A3 (300782), CT47A11 (300592), CT47A9 (300788), CT47A10 (300789), CT47A5 (300784), CT47A2 (300781), CT47A6 (300785), CT47A7 (300786), GLUD2 (300144)	Cytoregions Not Set				false	arr[hg19] Xq24(119,431,483-120,201,561)x4	chrX:119431483-120201561
H18012182.OSCHP	4.0	Gain	X	p21.3	593.111	35	1	VENTXP1	0		Cytoregions Not Set				false	arr[hg19] Xp21.3(26,379,377-26,972,488)x4	chrX:26379377-26972488
H18012182.OSCHP	4.0	Gain	13	q12.11	104.474	22	1	ZMYM2	1	ZMYM2 (602221)	Cytoregions Not Set				false	arr[hg19] 13q12.11(20,537,538-20,642,012)x4	chr13:20537538-20642012
H18012182.OSCHP	4.0	Gain	19	p12	2165.738	139	27	ZNF85, ZNF430, ZNF714, ZNF431, ZNF708, ZNF738, ZNF493, LINC00664, ZNF429, LOC400682, ZNF100, LOC641367, ZNF43, ZNF208, ZNF257, ZNF676, ZNF729, ZNF98, LOC101929124, LINC01233, GOLGA2P9, LOC100996349, LINC01785, ZNF492, ZNF99, ZNF723, ZNF728	7	ZNF85 (603899), ZNF100 (603982), ZNF43 (603972), ZNF208 (603977), ZNF257 (606957), ZNF98 (603980), ZNF99 (603981)	Cytoregions Not Set				false	arr[hg19] 19p12(21,001,175-23,166,913)x4	chr19:21001175-23166913
H18012182.OSCHP	4.0	Gain	X	q11.2	290.074	19	0		0		Cytoregions Not Set				false	arr[hg19] Xq11.2q12(64,377,171-64,667,245)x4	chrX:64377171-64667245
H18012182.OSCHP	3.0	Gain	13	q32.1	178.935	18	1	ABCC4	1	ABCC4 (605250)	Cytoregions Not Set				false	arr[hg19] 13q32.1(95,899,353-96,078,288)x3	chr13:95899353-96078288
H18012182.OSCHP	3.0	Gain	7	q36.1	315.214	18	1	ACTR3C	0		Cytoregions Not Set				false	arr[hg19] 7q36.1(149,618,386-149,933,600)x3	chr7:149618386-149933600
H18012182.OSCHP	3.0	Gain	X	q23	244.436	19	3	AMMECR1, SNORD96B, RTL9	2	AMMECR1 (300195), RTL9 (300965)	Cytoregions Not Set				false	arr[hg19] Xq23(109,426,948-109,671,384)x3	chrX:109426948-109671384
H18012182.OSCHP	3.0	Gain	X	q12	20.695	19	1	AR	1	AR (313700)	Cytoregions Not Set				false	arr[hg19] Xq12(66,840,225-66,860,920)x3	chrX:66840225-66860920
H18012182.OSCHP	3.0	Gain	8	q11.1	648.297	41	2	ASNSP1, LINC00293	1	LINC00293 (609543)	Cytoregions Not Set				false	arr[hg19] 8q11.1(47,218,869-47,867,166)x3	chr8:47218869-47867166
H18012182.OSCHP	3.0	Gain	X	p11.4	281.004	20	1	BCOR	1	BCOR (300485)	Cytoregions Not Set				false	arr[hg19] Xp11.4(39,724,371-40,005,375)x3	chrX:39724371-40005375
H18012182.OSCHP	3.0	Gain	7	p22.3	34739.848	2537	278	C7orf50, ZFAND2A, LOC101927021, UNCX, MICALL2, INTS1, MAFK, TMEM184A, PSMG3, PSMG3-AS1, TFAMP1, ELFN1, ELFN1-AS1, MAD1L1, MIR4655, SNORA114, MRM2, NUDT1, SNX8, MIR6836, EIF3B, CHST12, LOC101927181, GRIFIN, LFNG, MIR4648, BRAT1, IQCE, TTYH3, AMZ1, GNA12, CARD11, LOC100129603, SDK1, FOXK1, AP5Z1, MIR4656, RADIL, SNORD165, PAPOLB, MMD2, RNF216P1, RBAK, RBAK-RBAKDN, RBAKDN, ZNF890P, WIPI2, SLC29A4, TNRC18, FBXL18, MIR589, LOC221946, ACTB, FSCN1, RNF216, RNF216-IT1, MIR6874, ZNF815P, OCM, CCZ1, RSPH10B, RSPH10B2, PMS2, AIMP2, SNORA80D, EIF2AK1, ANKRD61, USP42, CYTH3, FAM220A, RAC1, DAGLB, KDELR2, GRID2IP, ZDHHC4, C7orf26, ZNF853, ZNF316, ZNF12, PMS2CL, CCZ1B, MIR3683, LOC100131257, C1GALT1, LOC101927354, COL28A1, LOC101927391, MIOS, RPA3, UMAD1, LOC100505921, GLCCI1, ICA1, LOC100505938, NXPH1, PER4, MGC4859, NDUFA4, PHF14, THSD7A, TMEM106B, VWDE, LOC102725191, SCIN, ARL4A, ETV1, DGKB, AGMO, MEOX2, LOC105375166, MEOX2-AS1, ISPD, ISPD-AS1, SOSTDC1, LRRC72, ANKMY2, BZW2, TSPAN13, AGR2, AGR3, AHR, KCCAT333, LOC101927630, SNX13, PRPS1L1, HDAC9, MIR1302-6, TWIST1, FERD3L, TWISTNB, MIR3146, TMEM196, LOC101927668, MACC1, MACC1-AS1, LOC100506098, LOC101927769, LOC101927811, ITGB8, ABCB5, SP8, RPL23P8, LINC01162, SP4, MIR1183, DNAH11, CDCA7L, RAPGEF5, STEAP1B, LOC100506178, LOC401312, LOC541472, IL6, TOMM7, SNHG26, SNORD93, FAM126A, KLHL7-AS1, KLHL7, NUPL2, GPNMB, MALSU1, IGF2BP3, SNORD65C, RPS2P32, TRA2A, CLK2P1, CCDC126, FAM221A, STK31, NPY, MPP6, DFNA5, OSBPL3, CYCS, C7orf31, NPVF, MIR148A, NFE2L3, HNRNPA2B1, CBX3, SNX10, LOC105375304, LOC441204, KIAA0087, C7orf71, SKAP2, HOXA1, HOTAIRM1, HOXA2, HOXA3, HOXA-AS2, HOXA4, HOXA-AS3, HOXA5, HOXA6, HOXA7, HOXA9, HOXA10-HOXA9, HOXA10-AS, MIR196B, HOXA10, HOXA11, HOXA11-AS, HOXA13, HOTTIP, EVX1-AS, EVX1, HIBADH, TSL, TAX1BP1, JAZF1, JAZF1-AS1, CREB5, TRIL, LOC100506497, CPVL, LOC101928168, CHN2, LOC102724484, PRR15, LOC646762, MIR550A3, ZNRF2P2, DPY19L2P3, WIPF3, SCRN1, FKBP14, PLEKHA8, MTURN, LOC105375218, ZNRF2, MIR550A1, MIR550B1, DKFZP586I1420, LINC01176, NOD1, GGCT, LOC401320, GARS, CRHR2, INMT, INMT-MINDY4, MINDY4, AQP1, GHRHR, ADCYAP1R1, NEUROD6, CCDC129, PPP1R17, PDE1C, LOC100130673, LSM5, AVL9, DPY19L1P1, ZNRF2P1, MIR550B2, MIR550A2, LINC00997, DPY19L1P2, KBTBD2, RP9P, FKBP9, NT5C3A, RP9, BBS9, BMPER, NPSR1-AS1, NPSR1, DPY19L1, DPY19L2P1, TBX20, LOC401324, HERPUD2, LOC101930085, LOC100506725, SEPT7-AS1, SEPT7	149	ZFAND2A (610699), INTS1 (611345), MAFK (600197), PSMG3 (617528), ELFN1 (614964), MAD1L1 (602686), MRM2 (606906), NUDT1 (600312), SNX8 (614905), EIF3B (603917), CHST12 (610129), LFNG (602576), BRAT1 (614506), TTYH3 (608919), AMZ1 (615168), GNA12 (604394), CARD11 (607210), SDK1 (607216), FOXK1 (616302), AP5Z1 (613653), RADIL (611491), PAPOLB (607436), MMD2 (614581), RBAK (608191), WIPI2 (609225), SLC29A4 (609149), FBXL18 (609084), ACTB (102630), FSCN1 (602689), RNF216 (609948), OCM (164795), PMS2 (600259), AIMP2 (600859), EIF2AK1 (613635), CYTH3 (605081), FAM220A (616628), RAC1 (602048), DAGLB (614016), KDELR2 (609024), GRID2IP (610639), ZNF12 (194536), C1GALT1 (610555), COL28A1 (609996), MIOS (615359), RPA3 (179837), GLCCI1 (614283), ICA1 (147625), NXPH1 (604639), NDUFA4 (603833), THSD7A (612249), TMEM106B (613413), SCIN (613416), ARL4A (604786), ETV1 (600541), DGKB (604070), AGMO (613738), MEOX2 (600535), ISPD (614631), SOSTDC1 (609675), TSPAN13 (613139), AGR2 (606358), AGR3 (609482), AHR (600253), SNX13 (606589), PRPS1L1 (611566), HDAC9 (606543), TWIST1 (601622), FERD3L (617578), TWISTNB (608312), MACC1 (612646), ITGB8 (604160), ABCB5 (611785), SP8 (608306), SP4 (600540), DNAH11 (603339), CDCA7L (609685), RAPGEF5 (609527), IL6 (147620), TOMM7 (607980), FAM126A (610531), KLHL7 (611119), GPNMB (604368), MALSU1 (614624), IGF2BP3 (608259), TRA2A (602718), STK31 (605790), NPY (162640), MPP6 (606959), DFNA5 (608798), OSBPL3 (606732), CYCS (123970), C7orf31 (616071), NPVF (616984), MIR148A (613786), NFE2L3 (604135), HNRNPA2B1 (600124), CBX3 (604477), SNX10 (614780), SKAP2 (605215), HOXA1 (142955), HOXA2 (604685), HOXA3 (142954), HOXA-AS2 (616068), HOXA4 (142953), HOXA5 (142952), HOXA6 (142951), HOXA7 (142950), HOXA9 (142956), MIR196B (609688), HOXA10 (142957), HOXA11 (142958), HOXA11-AS (607530), HOXA13 (142959), HOTTIP (614060), EVX1 (142996), HIBADH (608475), TAX1BP1 (605326), JAZF1 (606246), TRIL (613356), CPVL (609780), CHN2 (602857), WIPF3 (612432), SCRN1 (614965), FKBP14 (614505), PLEKHA8 (608639), ZNRF2 (612061), NOD1 (605980), GGCT (137170), GARS (600287), CRHR2 (602034), INMT (604854), AQP1 (107776), GHRHR (139191), ADCYAP1R1 (102981), NEUROD6 (611513), PPP1R17 (604088), PDE1C (602987), LSM5 (607285), AVL9 (612927), FKBP9 (616257), NT5C3A (606224), RP9 (607331), BBS9 (607968), BMPER (608699), NPSR1-AS1 (608596), NPSR1 (608595), DPY19L1 (613892), TBX20 (606061), SEPT7 (603151)	Cytoregions Not Set				false	arr[hg19] 7p22.3p14.2(1,172,262-35,912,110)x3	chr7:1172262-35912110
H18012182.OSCHP	3.0	Gain	9	q34.3	216.3	36	4	CACNA1B, LOC105376331, LOC101928786, TUBBP5	1	CACNA1B (601012)	Cytoregions Not Set				false	arr[hg19] 9q34.3(140,838,461-141,054,761)x3	chr9:140838461-141054761
H18012182.OSCHP	3.0	Gain	X	q26.2	698.675	62	15	CCDC160, PHF6, HPRT1, MIR450B, MIR450A1, MIR450A2, MIR542, MIR503HG, MIR503, MIR424, LINC00629, PLAC1, FAM122B, FAM122C, MOSPD1	6	PHF6 (300414), HPRT1 (308000), MIR503 (300865), MIR424 (300682), PLAC1 (300296), MOSPD1 (300674)	Cytoregions Not Set				false	arr[hg19] Xq26.2q26.3(133,331,312-134,029,987)x3	chrX:133331312-134029987
H18012182.OSCHP	3.0	Gain	X	p11.23	4114.867	255	46	CLCN5, AKAP4, CCNB3, DGKK, SHROOM4, BMP15, LINC01284, NUDT10, CXorf67, NUDT11, LINC01496, CENPVL1, CENPVL2, GSPT2, MAGED1, MAGED4B, MAGED4, SNORA11E, SNORA11D, MIR8088, XAGE2, XAGE1B, XAGE1E, SSX8, SSX7, SSX2B, SSX2, SPANXN5, XAGE5, XAGE3, FAM156B, FAM156A, GPR173, TSPYL2, KANTR, KDM5C, MIR6895, MIR6894, IQSEC2, SMC1A, MIR6857, RIBC1, HSD17B10, HUWE1, MIR98, MIRLET7F2	32	CLCN5 (300008), AKAP4 (300185), CCNB3 (300456), DGKK (300837), SHROOM4 (300579), BMP15 (300247), NUDT10 (300527), NUDT11 (300528), GSPT2 (300418), MAGED1 (300224), MAGED4B (300765), MAGED4 (300702), XAGE2 (300416), XAGE1B (300742), XAGE1E (300744), XAGE1B (300743), XAGE1E (300289), XAGE1E (300745), SSX8 (300543), SSX7 (300542), SSX2 (300192), SPANXN5 (300668), XAGE3 (300740), GPR173 (300253), TSPYL2 (300564), KDM5C (314690), IQSEC2 (300522), SMC1A (300040), HSD17B10 (300256), HUWE1 (300697), MIR98 (300810), MIRLET7F2 (300721)	Cytoregions Not Set				false	arr[hg19] Xp11.23p11.22(49,793,131-53,907,998)x3	chrX:49793131-53907998
H18012182.OSCHP	3.0	Gain	3	p22.3	240.394	18	2	CNOT10, TRIM71	0		Cytoregions Not Set				false	arr[hg19] 3p22.3(32,649,601-32,889,995)x3	chr3:32649601-32889995
H18012182.OSCHP	3.0	Gain	22	q11.21	51.365	22	1	CRKL	1	CRKL (602007)	Cytoregions Not Set				false	arr[hg19] 22q11.21(21,248,943-21,300,308)x3	chr22:21248943-21300308
H18012182.OSCHP	3.0	Gain	X	p22.33	928.256	53	12	CRLF2, CSF2RA, MIR3690, IL3RA, SLC25A6, LINC00106, ASMTL-AS1, ASMTL, P2RY8, AKAP17A, ASMT, DHRSX	15	CRLF2 (300357), CRLF2 (400023), CSF2RA (306250), CSF2RA (425000), IL3RA (430000), IL3RA (308385), SLC25A6 (300151), SLC25A6 (403000), ASMTL (300162), ASMTL (400011), P2RY8 (300525), AKAP17A (465000), AKAP17A (312095), ASMT (300015), ASMT (402500)	Cytoregions Not Set				false	arr[hg19] Xp22.33(1,210,527-2,138,783)x3	chrX:1210527-2138783
H18012182.OSCHP	3.0	Gain	20	q11.23	323.437	23	8	DLGAP4, DLGAP4-AS1, MYL9, TGIF2, TGIF2-C20orf24, C20orf24, SLA2, NDRG3	5	DLGAP4 (616191), MYL9 (609905), TGIF2 (607294), SLA2 (606577), NDRG3 (605273)	Cytoregions Not Set				false	arr[hg19] 20q11.23(34,975,231-35,298,668)x3	chr20:34975231-35298668
H18012182.OSCHP	3.0	Gain	19	p13.2	10073.894	868	309	DNM2, MIR199A1, MIR6793, TMED1, C19orf38, CARM1, YIPF2, TIMM29, SMARCA4, LDLR, MIR6886, SPC24, KANK2, DOCK6, LOC105372273, ANGPTL8, TSPAN16, RAB3D, TMEM205, CCDC159, PLPPR2, SWSAP1, EPOR, RGL3, CCDC151, PRKCSH, ELAVL3, ZNF653, MIR7974, ECSIT, CNN1, ELOF1, ACP5, ZNF627, ZNF833P, ZNF823, ZNF441, ZNF491, ZNF440, ZNF439, ZNF69, ZNF700, ZNF763, LOC101928464, ZNF433, ZNF878, ZNF844, ZNF788, ZNF20, ZNF625-ZNF20, ZNF625, ZNF136, LOC100289333, ZNF44, ZNF563, ZNF442, ZNF799, ZNF443, ZNF709, ZNF564, ZNF490, ZNF791, MAN2B1, WDR83, WDR83OS, DHPS, GNG14, FBXW9, TNPO2, SNORD135, SNORD41, TRIR, ASNA1, BEST2, HOOK2, MIR5684, JUNB, PRDX2, RNASEH2A, RTBDN, MAST1, MIR6794, DNASE2, KLF1, GCDH, SYCE2, FARSA, CALR, MIR6515, RAD23A, GADD45GIP1, DAND5, NFIX, LYL1, TRMT1, NACC1, STX10, IER2, CACNA1A, CCDC130, MRI1, C19orf53, ZSWIM4, LOC284454, MIR24-2, MIR27A, MIR23A, NANOS3, MIR181C, MIR181D, C19orf57, CC2D1A, PODNL1, DCAF15, RFX1, RLN3, IL27RA, PALM3, MISP3, MIR1199, C19orf67, SAMD1, PRKACA, ASF1B, LOC100507373, ADGRL1, LINC01841, LINC01842, ADGRE5, DDX39A, PKN1, PTGER1, GIPC1, DNAJB1, MIR639, TECR, NDUFB7, CLEC17A, ADGRE3, SNORA104, ZNF333, ADGRE2, OR7C1, OR7A5, OR7A10, OR7A17, OR7C2, SLC1A6, CCDC105, CASP14, OR1I1, SYDE1, ILVBL, NOTCH3, MIR6795, EPHX3, BRD4, AKAP8, AKAP8L, WIZ, MIR1470, RASAL3, PGLYRP2, CYP4F22, CYP4F8, CYP4F3, CYP4F12, OR10H2, OR10H3, CYP4F24P, OR10H5, OR10H1, UCA1, LINC01835, CYP4F2, CYP4F11, OR10H4, LINC00661, LINC00905, LINC01855, TPM4, RAB8A, HSH2D, CIB3, FAM32A, AP1M1, KLF2, EPS15L1, CALR3, C19orf44, CHERP, SLC35E1, MED26, SMIM7, TMEM38A, NWD1, SIN3B, F2RL3, CPAMD8, HAUS8, MYO9B, SNORA118, USE1, OCEL1, NR2F6, USHBP1, BABAM1, ANKLE1, ABHD8, MRPL34, DDA1, ANO8, GTPBP3, PLVAP, BST2, BISPR, MVB12A, TMEM221, NXNL1, SLC27A1, LOC100507551, PGLS, FAM129C, COLGALT1, UNC13A, MAP1S, FCHO1, B3GNT3, INSL3, JAK3, RPL18A, SNORA68, SLC5A5, CCDC124, KCNN1, ARRDC2, IL12RB1, MAST3, PIK3R2, IFI30, MPV17L2, RAB3A, LOC102725254, PDE4C, LOC729966, KIAA1683, JUND, MIR3188, LSM4, PGPEP1, GDF15, MIR3189, LRRC25, SSBP4, ISYNA1, ELL, FKBP8, KXD1, UBA52, C19orf60, CRLF1, TMEM59L, KLHL26, CRTC1, COMP, UPF1, GDF1, CERS1, COPE, DDX49, HOMER3, LOC102724360, SUGP2, ARMC6, SLC25A42, TMEM161A, MEF2B, BORCS8-MEF2B, BORCS8, RFXANK, NR2C2AP, NCAN, HAPLN4, TM6SF2, SUGP1, MAU2, GATAD2A, MIR640, TSSK6, NDUFA13, YJEFN3, CILP2, PBX4, LPAR2, GMIP, ATP13A1, ZNF101, ZNF14, LINC00663, ZNF506, ZNF253, ZNF93, ZNF682, ZNF90, ZNF486, MIR1270, ZNF826P, ZNF737, ZNF626	192	DNM2 (602378), MIR199A1 (610719), TMED1 (605395), CARM1 (603934), YIPF2 (617522), TIMM29 (617380), SMARCA4 (603254), LDLR (606945), SPC24 (609394), KANK2 (614610), DOCK6 (614194), ANGPTL8 (616223), TSPAN16 (617580), RAB3D (604350), TMEM205 (613771), SWSAP1 (614536), EPOR (133171), RGL3 (616743), CCDC151 (615956), PRKCSH (177060), ELAVL3 (603458), ZNF653 (611371), ECSIT (608388), CNN1 (600806), ACP5 (171640), ZNF627 (612248), ZNF69 (194543), ZNF20 (194557), ZNF136 (604078), ZNF44 (194542), ZNF443 (606697), MAN2B1 (609458), WDR83 (616850), DHPS (600944), FBXW9 (609074), TNPO2 (603002), ASNA1 (601913), BEST2 (607335), HOOK2 (607824), JUNB (165161), PRDX2 (600538), RNASEH2A (606034), RTBDN (609553), MAST1 (612256), DNASE2 (126350), KLF1 (600599), GCDH (608801), SYCE2 (611487), FARSA (602918), CALR (109091), RAD23A (600061), GADD45GIP1 (605162), DAND5 (609068), NFIX (164005), LYL1 (151440), TRMT1 (611669), NACC1 (610672), STX10 (603765), CACNA1A (601011), MRI1 (615105), MIR24-2 (610724), MIR27A (612153), MIR23A (607962), NANOS3 (608229), MIR181C (612746), CC2D1A (610055), RFX1 (600006), RLN3 (606855), IL27RA (605350), PRKACA (601639), ASF1B (609190), ADGRL1 (616416), ADGRE5 (601211), PKN1 (601032), PTGER1 (176802), GIPC1 (605072), DNAJB1 (604572), TECR (610057), NDUFB7 (603842), CLEC17A (616838), ADGRE3 (606101), ZNF333 (611811), ADGRE2 (606100), SLC1A6 (600637), CASP14 (605848), SYDE1 (617377), ILVBL (605770), NOTCH3 (600276), EPHX3 (617400), BRD4 (608749), AKAP8 (604692), AKAP8L (609475), RASAL3 (616561), PGLYRP2 (608199), CYP4F22 (611495), CYP4F8 (611545), CYP4F3 (601270), CYP4F12 (611485), UCA1 (617500), CYP4F2 (604426), CYP4F11 (611517), TPM4 (600317), RAB8A (165040), HSH2D (608349), CIB3 (610645), FAM32A (614554), AP1M1 (603535), KLF2 (602016), EPS15L1 (616826), CALR3 (611414), MED26 (605043), TMEM38A (611235), NWD1 (616250), SIN3B (607777), F2RL3 (602779), CPAMD8 (608841), HAUS8 (613434), MYO9B (602129), USE1 (610675), NR2F6 (132880), USHBP1 (611810), BABAM1 (612766), MRPL34 (611840), ANO8 (610216), GTPBP3 (608536), PLVAP (607647), BST2 (600534), NXNL1 (608791), SLC27A1 (600691), PGLS (604951), FAM129C (609967), COLGALT1 (617531), UNC13A (609894), MAP1S (607573), FCHO1 (613437), B3GNT3 (605863), INSL3 (146738), JAK3 (600173), RPL18A (604178), SLC5A5 (601843), KCNN1 (602982), IL12RB1 (601604), MAST3 (612258), PIK3R2 (603157), IFI30 (604664), MPV17L2 (616133), RAB3A (179490), PDE4C (600128), JUND (165162), LSM4 (607284), PGPEP1 (610694), GDF15 (605312), LRRC25 (607518), SSBP4 (607391), ISYNA1 (611670), ELL (600284), FKBP8 (604840), KXD1 (615178), UBA52 (191321), CRLF1 (604237), TMEM59L (617096), CRTC1 (607536), COMP (600310), UPF1 (601430), GDF1 (602880), CERS1 (606919), COPE (606942), HOMER3 (604800), SUGP2 (607993), SLC25A42 (610823), MEF2B (600661), BORCS8 (616601), RFXANK (603200), NR2C2AP (608719), NCAN (600826), TM6SF2 (606563), SUGP1 (607992), MAU2 (614560), GATAD2A (614997), TSSK6 (610712), NDUFA13 (609435), CILP2 (612419), PBX4 (608127), LPAR2 (605110), GMIP (609694), ZNF101 (603983), ZNF14 (194556), LINC00663 (617117), ZNF253 (606954), ZNF93 (603975), ZNF90 (603973), ZNF737 (603984)	Cytoregions Not Set				false	arr[hg19] 19p13.2p12(10,915,030-20,988,924)x3	chr19:10915030-20988924
