Use In Export	File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
true	F18000240.OSCHP	4.0	Gain	3	p21.2	596.555	70	26	TWF2, PPM1M, WDR82, MIRLET7G, GLYCTK, MIR135A1, DNAH1, BAP1, PHF7, SEMA3G, TNNC1, NISCH, STAB1, NT5DC2, SMIM4, PBRM1, GNL3, SNORD19, SNORD19B, SNORD69, GLT8D1, SPCS1, NEK4, ITIH1, ITIH3, ITIH4	16	TWF2 (607433), PPM1M (608979), WDR82 (611059), MIRLET7G (612102), GLYCTK (610516), DNAH1 (603332), BAP1 (603089), TNNC1 (191040), STAB1 (608560), PBRM1 (606083), GNL3 (608011), SPCS1 (610358), NEK4 (601959), ITIH1 (147270), ITIH3 (146650), ITIH4 (600564)	Cytoregions Not Set				false	arr[hg19] 3p21.2p21.1(52,267,050-52,863,605)x4	chr3:52267050-52863605
true	F18000240.OSCHP	4.0	Gain	3	p21.1	4165.377	286	26	PRKCD, TKT, DCP1A, CACNA1D, CHDH, IL17RB, ACTR8, SELK, CACNA2D3, ESRG, CACNA2D3-AS1, LRTM1, WNT5A, ERC2, ERC2-IT1, MIR3938, CCDC66, FAM208A, ARHGEF3, ARHGEF3-AS1, SPATA12, IL17RD, HESX1, APPL1, ASB14, DNAH12	15	PRKCD (176977), TKT (606781), DCP1A (607010), CACNA1D (114206), IL17RB (605458), - (607916), CACNA2D3 (606399), ESRG (611473), WNT5A (164975), ARHGEF3 (612115), SPATA12 (609869), IL17RD (606807), HESX1 (601802), APPL1 (604299), DNAH12 (603340)	Cytoregions Not Set				false	arr[hg19] 3p21.1p14.3(53,170,499-57,335,876)x4	chr3:53170499-57335876
true	F18000240.OSCHP	4.0	Gain	3	p14.1	443.565	31	7	EOGT, TMF1, MIR3136, UBA3, ARL6IP5, LMOD3, FRMD4B	4	EOGT (614789), TMF1 (601126), UBA3 (603172), ARL6IP5 (605709)	Cytoregions Not Set				false	arr[hg19] 3p14.1(69,008,376-69,451,941)x4	chr3:69008376-69451941
true	F18000240.OSCHP	4.0	Gain	5	q31.1	134.262	24	3	IL5, RAD50, IL13	3	IL5 (147850), RAD50 (604040), IL13 (147683)	Cytoregions Not Set				false	arr[hg19] 5q31.1(131,864,151-131,998,413)x4	chr5:131864151-131998413
true	F18000240.OSCHP	4.0	Gain	6	p21.1	684.052	45	26	CNPY3, GNMT, PEX6, PPP2R5D, MEA1, KLHDC3, RRP36, CUL7, MRPL2, KLC4, PTK7, SRF, CUL9, DNPH1, TTBK1, SLC22A7, CRIP3, ZNF318, ABCC10, DLK2, TJAP1, LRRC73, YIPF3, POLR1C, XPO5, POLH	19	CNPY3 (610774), GNMT (606628), PEX6 (601498), PPP2R5D (601646), MEA1 (143170), KLHDC3 (611248), RRP36 (613475), CUL7 (609577), MRPL2 (611822), PTK7 (601890), SRF (600589), CUL9 (607489), SLC22A7 (604995), ABCC10 (612509), TJAP1 (612658), YIPF3 (609775), POLR1C (610060), XPO5 (607845), POLH (603968)	Cytoregions Not Set				false	arr[hg19] 6p21.1(42,897,073-43,581,125)x4	chr6:42897073-43581125
true	F18000240.OSCHP	4.0	Gain	7	q21.3	133.95	22	1	LMTK2	1	LMTK2 (610989)	Cytoregions Not Set				false	arr[hg19] 7q21.3(97,671,459-97,805,409)x4	chr7:97671459-97805409
true	F18000240.OSCHP	4.0	Gain	8	q11.1	885.166	58	1	LINC00293	1	LINC00293 (609543)	Cytoregions Not Set				false	arr[hg19] 8q11.1(46,896,971-47,782,137)x4	chr8:46896971-47782137
true	F18000240.OSCHP	4.0	Gain	8	q24.21	42.142	59	0		0		Cytoregions Not Set				false	arr[hg19] 8q24.21(128,701,787-128,743,929)x4	chr8:128701787-128743929
true	F18000240.OSCHP	4.0	Gain	9	q34.11	3438.783	345	40	ASB6, PRRX2, PTGES, TOR1B, TOR1A, C9orf78, USP20, FNBP1, GPR107, NCS1, ASS1, LOC100272217, FUBP3, PRDM12, EXOSC2, ABL1, QRFP, FIBCD1, LAMC3, AIF1L, NUP214, FAM78A, PPAPDC3, PRRC2B, SNORD62A, SNORD62B, POMT1, UCK1, RAPGEF1, MED27, NTNG2, SETX, TTF1, C9orf171, BARHL1, DDX31, GTF3C4, AK8, C9orf9, TSC1	25	ASB6 (615051), PRRX2 (604675), PTGES (605172), TOR1B (608050), TOR1A (605204), USP20 (615143), FNBP1 (606191), NCS1 (603315), ASS1 (603470), FUBP3 (603536), EXOSC2 (602238), ABL1 (189980), QRFP (609795), FIBCD1 (613357), LAMC3 (604349), NUP214 (114350), POMT1 (607423), UCK1 (609328), RAPGEF1 (600303), MED27 (605044), SETX (608465), TTF1 (600777), BARHL1 (605211), GTF3C4 (604892), TSC1 (605284)	Cytoregions Not Set				false	arr[hg19] 9q34.11q34.13(132,401,956-135,840,739)x4	chr9:132401956-135840739
true	F18000240.OSCHP	4.0	Gain	12	p13.33	1959.365	292	20	IQSEC3, LOC574538, SLC6A12, SLC6A13, KDM5A, CCDC77, B4GALNT3, NINJ2, WNK1, RAD52, ERC1, LINC00942, FBXL14, WNT5B, MIR3649, ADIPOR2, CACNA2D4, LRTM2, LINC00940, DCP1B	14	IQSEC3 (612118), SLC6A12 (603080), SLC6A13 (615097), KDM5A (180202), B4GALNT3 (612220), NINJ2 (607297), WNK1 (605232), RAD52 (600392), ERC1 (607127), FBXL14 (609081), WNT5B (606361), ADIPOR2 (607946), CACNA2D4 (608171), DCP1B (609843)	Cytoregions Not Set				false	arr[hg19] 12p13.33(189,399-2,148,764)x4	chr12:189399-2148764
true	F18000240.OSCHP	4.0	Gain	12	q24.22	178.107	18	2	FBXW8, TESC	2	FBXW8 (609073), TESC (611585)	Cytoregions Not Set				false	arr[hg19] 12q24.22(117,320,937-117,499,044)x4	chr12:117320937-117499044
true	F18000240.OSCHP	4.0	Gain	12	q24.23	155.132	18	3	CCDC64, RAB35, GCN1L1	2	RAB35 (604199), GCN1L1 (605614)	Cytoregions Not Set				false	arr[hg19] 12q24.23(120,434,028-120,589,160)x4	chr12:120434028-120589160
true	F18000240.OSCHP	4.0	Gain	15	q15.1	588.569	93	19	BUB1B, PAK6, C15orf56, ANKRD63, PLCB2, C15orf52, PHGR1, DISP2, KNSTRN, IVD, BAHD1, CHST14, MRPL42P5, C15orf57, RPUSD2, CASC5, RAD51-AS1, RAD51, RMDN3	11	BUB1B (602860), PAK6 (608110), PLCB2 (604114), DISP2 (607503), KNSTRN (614718), IVD (607036), BAHD1 (613880), CHST14 (608429), CASC5 (609173), RAD51 (179617), RMDN3 (611873)	Cytoregions Not Set				false	arr[hg19] 15q15.1(40,453,306-41,041,875)x4	chr15:40453306-41041875
true	F18000240.OSCHP	4.0	Gain	17	q23.2	535.1	35	3	MIR548W, TANC2, CYB561	2	TANC2 (615047), CYB561 (600019)	Cytoregions Not Set				false	arr[hg19] 17q23.2q23.3(61,008,761-61,543,861)x4	chr17:61008761-61543861
true	F18000240.OSCHP	4.0	Gain	18	q21.1	404.054	27	2	DYM, MIR4744	1	DYM (607461)	Cytoregions Not Set				false	arr[hg19] 18q21.1(46,553,264-46,957,318)x4	chr18:46553264-46957318
true	F18000240.OSCHP	4.0	Gain	19	q11	2218.939	154	5	LINC00662, LINC00906, LOC100505835, UQCRFS1, LOC284395	1	UQCRFS1 (191327)	Cytoregions Not Set				false	arr[hg19] 19q11q12(27,754,572-29,973,511)x4	chr19:27754572-29973511
true	F18000240.OSCHP	4.0	Gain	20	p13	281.459	19	7	ATRN, GFRA4, ADAM33, SIGLEC1, HSPA12B, C20orf27, SPEF1	5	ATRN (603130), ADAM33 (607114), SIGLEC1 (600751), HSPA12B (610702), SPEF1 (610674)	Cytoregions Not Set				false	arr[hg19] 20p13(3,481,890-3,763,349)x4	chr20:3481890-3763349
true	F18000240.OSCHP	4.0	Gain	21	q22.11	527.127	61	9	IFNAR1, IFNGR2, TMEM50B, DNAJC28, GART, SON, DONSON, CRYZL1, ITSN1	7	IFNAR1 (107450), IFNGR2 (147569), GART (138440), SON (182465), DONSON (611428), CRYZL1 (603920), ITSN1 (602442)	Cytoregions Not Set				false	arr[hg19] 21q22.11(34,680,394-35,207,521)x4	chr21:34680394-35207521
true	F18000240.OSCHP	4.0	Gain	21	q22.3	495.955	35	10	SIK1, LINC00319, LINC00313, HSF2BP, RRP1B, PDXK, CSTB, RRP1, LOC284837, AGPAT3	7	SIK1 (605705), HSF2BP (604554), RRP1B (610654), PDXK (179020), CSTB (601145), RRP1 (610653), AGPAT3 (614794)	Cytoregions Not Set				false	arr[hg19] 21q22.3(44,811,070-45,307,025)x4	chr21:44811070-45307025
true	F18000240.OSCHP	4.0	Gain	22	q12.1	337.71	22	1	TTC28	1	TTC28 (615098)	Cytoregions Not Set				false	arr[hg19] 22q12.1(28,545,263-28,882,973)x4	chr22:28545263-28882973
true	F18000240.OSCHP	4.0	Gain	22	q12.2	192.523	23	4	NEFH, THOC5, NIPSNAP1, NF2	4	NEFH (162230), THOC5 (612733), NIPSNAP1 (603249), NF2 (607379)	Cytoregions Not Set				false	arr[hg19] 22q12.2(29,863,151-30,055,674)x4	chr22:29863151-30055674
true	F18000240.OSCHP	4.0	Gain	22	q13.1	328.101	22	3	FAM83F, LOC100130899, TNRC6B	1	TNRC6B (610740)	Cytoregions Not Set				false	arr[hg19] 22q13.1(40,392,603-40,720,704)x4	chr22:40392603-40720704
true	F18000240.OSCHP	4.0	Gain	22	q13.2	434.438	53	8	SLC25A17, MIR4766, ST13, XPNPEP3, DNAJB7, RBX1, MIR1281, EP300	6	SLC25A17 (606795), ST13 (606796), XPNPEP3 (613553), DNAJB7 (611336), RBX1 (603814), EP300 (602700)	Cytoregions Not Set				false	arr[hg19] 22q13.2(41,123,794-41,558,232)x4	chr22:41123794-41558232
true	F18000240.OSCHP	3.0	Gain	1	p36.33	2896.84	292	86	FAM87B, LINC00115, LOC643837, FAM41C, LOC100130417, SAMD11, NOC2L, KLHL17, PLEKHN1, C1orf170, HES4, ISG15, AGRN, RNF223, C1orf159, LOC254099, MIR200B, MIR200A, MIR429, TTLL10, TNFRSF18, TNFRSF4, SDF4, B3GALT6, FAM132A, UBE2J2, SCNN1D, ACAP3, PUSL1, CPSF3L, GLTPD1, TAS1R3, DVL1, MXRA8, AURKAIP1, CCNL2, LOC148413, MRPL20, ANKRD65, TMEM88B, VWA1, ATAD3C, ATAD3B, ATAD3A, TMEM240, SSU72, C1orf233, MIB2, MMP23B, MMP23A, CDK11B, SLC35E2B, CDK11A, SLC35E2, NADK, GNB1, CALML6, TMEM52, KIAA1751, GABRD, PRKCZ, C1orf86, SKI, MORN1, LOC100129534, RER1, PEX10, PLCH2, PANK4, HES5, LOC115110, LOC100133445, TNFRSF14, FAM213B, MMEL1, TTC34, ACTRT2, FLJ42875, PRDM16, MIR4251, ARHGEF16, MEGF6, MIR551A, TPRG1L, WRAP73, TP73	45	NOC2L (610770), HES4 (608060), ISG15 (147571), AGRN (103320), MIR200B (612091), MIR200A (612090), MIR429 (612094), TNFRSF18 (603905), TNFRSF4 (600315), SDF4 (614282), B3GALT6 (615291), SCNN1D (601328), CPSF3L (611354), TAS1R3 (605865), DVL1 (601365), AURKAIP1 (609183), CCNL2 (613482), MRPL20 (611833), VWA1 (611901), ATAD3B (612317), ATAD3A (612316), MIB2 (611141), MMP23B (603321), CDK11B (176873), MMP23A (603320), CDK11A (116951), NADK (611616), GNB1 (139380), CALML6 (610171), GABRD (137163), PRKCZ (176982), C1orf86 (615183), SKI (164780), PEX10 (602859), PLCH2 (612836), PANK4 (606162), HES5 (607348), TNFRSF14 (602746), ACTRT2 (608535), PRDM16 (605557), MEGF6 (604266), MIR551A (615148), TPRG1L (611460), WRAP73 (606040), TP73 (601990)	Cytoregions Not Set				false	arr[hg19] 1p36.33p36.32(754,191-3,651,031)x3	chr1:754191-3651031
true	F18000240.OSCHP	3.0	Gain	1	p36.11	600.104	44	16	PDIK1L, FAM110D, ZNF593, CNKSR1, CATSPER4, CEP85, SH3BGRL3, UBXN11, CD52, AIM1L, ZNF683, LIN28A, DHDDS, HMGN2, RPS6KA1, MIR1976	9	PDIK1L (610785), CNKSR1 (603272), CATSPER4 (609121), UBXN11 (609151), CD52 (114280), LIN28A (611043), DHDDS (608172), HMGN2 (163910), RPS6KA1 (601684)	Cytoregions Not Set				false	arr[hg19] 1p36.11(26,421,011-27,021,115)x3	chr1:26421011-27021115
true	F18000240.OSCHP	3.0	Gain	1	p34.3	771.647	62	10	ZMYM4, KIAA0319L, NCDN, TFAP2E, PSMB2, C1orf216, CLSPN, AGO4, AGO1, AGO3	9	ZMYM4 (613568), KIAA0319L (613535), NCDN (608458), TFAP2E (614428), PSMB2 (602175), CLSPN (605434), AGO4 (607356), AGO1 (606228), AGO3 (607355)	Cytoregions Not Set				false	arr[hg19] 1p34.3(35,760,669-36,532,316)x3	chr1:35760669-36532316
true	F18000240.OSCHP	3.0	Gain	1	q42.13	1087.7	123	28	ZNF678, ZNF847P, LOC100130093, JMJD4, SNAP47, PRSS38, WNT9A, MIR5008, WNT3A, ARF1, MIR3620, C1orf35, MRPL55, GUK1, GJC2, C1orf148, IBA57, C1orf145, OBSCN, TRIM11, TRIM17, HIST3H3, HIST3H2A, HIST3H2BB, MIR4666A, RNF187, RHOU, DUSP5P1	14	WNT9A (602863), WNT3A (606359), ARF1 (103180), MRPL55 (611859), GUK1 (139270), GJC2 (608803), OBSCN (608616), TRIM11 (607868), TRIM17 (606123), HIST3H3 (602820), HIST3H2A (615015), HIST3H2BB (615046), RNF187 (613754), RHOU (606366)	Cytoregions Not Set				false	arr[hg19] 1q42.13(227,774,825-228,862,525)x3	chr1:227774825-228862525
true	F18000240.OSCHP	3.0	Gain	2	p24.1	264.445	18	3	SDC1, PUM2, RHOB	3	SDC1 (186355), PUM2 (607205), RHOB (165370)	Cytoregions Not Set				false	arr[hg19] 2p24.1(20,391,852-20,656,297)x3	chr2:20391852-20656297
true	F18000240.OSCHP	3.0	Gain	2	q37.3	251.758	18	6	LOC151174, LOC643387, HES6, PER2, TRAF3IP1, ASB1	4	HES6 (610331), PER2 (603426), TRAF3IP1 (607380), ASB1 (605758)	Cytoregions Not Set				false	arr[hg19] 2q37.3(239,134,137-239,385,895)x3	chr2:239134137-239385895
true	F18000240.OSCHP	3.0	Gain	2	q37.3	2501.205	160	36	HDAC4, MIR4440, MIR4441, MGC16025, MIR4269, MIR2467, LOC150935, MIR4786, NDUFA10, OR6B2, PRR21, OR6B3, MYEOV2, OTOS, GPC1, PP14571, MIR149, ANKMY1, DUSP28, RNPEPL1, CAPN10, GPR35, AQP12B, AQP12A, KIF1A, AGXT, C2orf54, LOC200772, SNED1, MTERFD2, PASK, PPP1R7, ANO7, HDLBP, SEPT2, FARP2	16	HDAC4 (605314), NDUFA10 (603835), OTOS (607877), GPC1 (600395), MIR149 (615209), RNPEPL1 (605287), CAPN10 (605286), GPR35 (602646), AQP12A (609789), KIF1A (601255), AGXT (604285), PASK (607505), PPP1R7 (602877), ANO7 (605096), HDLBP (142695), SEPT2 (601506)	Cytoregions Not Set				false	arr[hg19] 2q37.3(239,869,896-242,371,101)x3	chr2:239869896-242371101
true	F18000240.OSCHP	3.0	Gain	3	p25.3	31.081	33	2	BRK1, VHL	2	BRK1 (611183), VHL (608537)	Cytoregions Not Set				false	arr[hg19] 3p25.3(10,154,412-10,185,493)x3	chr3:10154412-10185493
true	F18000240.OSCHP	3.0	Gain	3	p21.31	190.604	18	3	IP6K2, PRKAR2A, SLC25A20	3	IP6K2 (606992), PRKAR2A (176910), SLC25A20 (613698)	Cytoregions Not Set				false	arr[hg19] 3p21.31(48,735,557-48,926,161)x3	chr3:48735557-48926161
true	F18000240.OSCHP	3.0	Gain	3	p21.1	277.681	19	4	TMEM110-MUSTN1, TMEM110, SFMBT1, RFT1	2	SFMBT1 (607319), RFT1 (611908)	Cytoregions Not Set				false	arr[hg19] 3p21.1(52,873,983-53,151,664)x3	chr3:52873983-53151664
true	F18000240.OSCHP	3.0	Gain	3	q21.3	444.58	31	4	KBTBD12, SEC61A1, RUVBL1, EEFSEC	3	SEC61A1 (609213), RUVBL1 (603449), EEFSEC (607695)	Cytoregions Not Set				false	arr[hg19] 3q21.3(127,577,788-128,022,368)x3	chr3:127577788-128022368
true	F18000240.OSCHP	3.0	Gain	3	q29	284.882	19	3	MUC4, TNK2, SDHAP1	2	MUC4 (158372), TNK2 (606994)	Cytoregions Not Set				false	arr[hg19] 3q29(195,483,303-195,768,185)x3	chr3:195483303-195768185
true	F18000240.OSCHP	3.0	Gain	4	p16.3	846.033	62	18	DGKQ, SLC26A1, IDUA, FGFRL1, RNF212, TMED11P, SPON2, LOC100130872, CTBP1, CTBP1-AS2, MAEA, UVSSA, CRIPAK, FAM53A, SLBP, TMEM129, TACC3, FGFR3	13	DGKQ (601207), SLC26A1 (610130), IDUA (252800), FGFRL1 (605830), RNF212 (612041), SPON2 (605918), CTBP1 (602618), MAEA (606801), UVSSA (614632), CRIPAK (610203), SLBP (602422), TACC3 (605303), FGFR3 (134934)	Cytoregions Not Set				false	arr[hg19] 4p16.3(963,754-1,809,787)x3	chr4:963754-1809787
true	F18000240.OSCHP	3.0	Gain	4	p16.1	840.81	19	24	LOC650293, USP17L10, USP17L11, USP17L18, USP17L20, USP17L12, USP17L21, USP17L13, USP17L15, USP17L17, USP17L19, USP17L22, USP17L26, USP17L29, USP17L24, USP17L27, USP17L30, USP17L25, USP17L5, USP17L28, USP17L9P, USP17L6P, DEFB131, MIR548I2	1	USP17L9P (607011)	Cytoregions Not Set				false	arr[hg19] 4p16.1(8,875,303-9,716,113)x3	chr4:8875303-9716113
true	F18000240.OSCHP	3.0	Gain	5	q31.2	605.095	42	12	CTNNA1, LRRTM2, SIL1, SNHG4, MATR3, SNORA74A, PAIP2, SLC23A1, MZB1, PROB1, SPATA24, DNAJC18	7	CTNNA1 (116805), LRRTM2 (610868), SIL1 (608005), MATR3 (164015), PAIP2 (605604), SLC23A1 (603790), MZB1 (609447)	Cytoregions Not Set				false	arr[hg19] 5q31.2(138,167,496-138,772,591)x3	chr5:138167496-138772591
true	F18000240.OSCHP	3.0	Gain	5	q32	136.915	25	4	SLC26A2, TIGD6, HMGXB3, CSF1R	2	SLC26A2 (606718), CSF1R (164770)	Cytoregions Not Set				false	arr[hg19] 5q32(149,345,974-149,482,889)x3	chr5:149345974-149482889
true	F18000240.OSCHP	3.0	Gain	8	p23.1	1359.121	19	30	DEFA5, LINC00965, FAM66B, DEFB109P1B, USP17L1P, USP17L4, ZNF705G, DEFB4B, DEFB103B, DEFB103A, SPAG11B, DEFB104A, DEFB104B, DEFB106A, DEFB106B, DEFB105A, DEFB105B, DEFB107A, DEFB107B, FAM90A7P, FAM90A10P, SPAG11A, DEFB4A, ZNF705B, FAM66E, USP17L8, USP17L3, MIR548I3, FAM86B3P, SGK223	6	DEFA5 (600472), DEFB103B (606611), SPAG11B (606560), FAM90A7P (613044), FAM90A10P (613047), DEFB4A (602215)	Cytoregions Not Set				false	arr[hg19] 8p23.1(6,904,508-8,263,629)x3	chr8:6904508-8263629
true	F18000240.OSCHP	3.0	Gain	8	p11.23	180.82	38	5	DDHD2, PPAPDC1B, WHSC1L1, LETM2, FGFR1	4	DDHD2 (615003), PPAPDC1B (610626), WHSC1L1 (607083), FGFR1 (136350)	Cytoregions Not Set				false	arr[hg19] 8p11.23(38,088,694-38,269,514)x3	chr8:38088694-38269514
true	F18000240.OSCHP	3.0	Gain	8	p11.1	320.3	22	0		0		Cytoregions Not Set				false	arr[hg19] 8p11.1(43,447,234-43,767,534)x3	chr8:43447234-43767534
true	F18000240.OSCHP	3.0	Gain	8	q24.3	3257.792	252	104	MIR4472-1, LINC00051, TSNARE1, BAI1, ARC, JRK, PSCA, LY6K, LOC100288181, THEM6, SLURP1, LYPD2, LYNX1, LY6D, GML, CYP11B1, CYP11B2, LOC100133669, CDC42P3, LY6E, C8orf31, LY6H, GPIHBP1, ZFP41, GLI4, ZNF696, TOP1MT, RHPN1-AS1, RHPN1, MAFA, ZC3H3, GSDMD, MROH6, NAPRT1, EEF1D, TIGD5, PYCRL, TSTA3, ZNF623, ZNF707, BREA2, CCDC166, MAPK15, FAM83H, MIR4664, FAM83H-AS1, SCRIB, MIR937, PUF60, NRBP2, EPPK1, PLEC, MIR661, PARP10, GRINA, SPATC1, OPLAH, EXOSC4, GPAA1, CYC1, SHARPIN, MAF1, KIAA1875, FAM203A, MROH1, SCXB, SCXA, BOP1, HSF1, DGAT1, SCRT1, TMEM249, FBXL6, SLC52A2, ADCK5, CPSF1, MIR939, MIR1234, SLC39A4, VPS28, TONSL, CYHR1, KIFC2, FOXH1, PPP1R16A, GPT, MFSD3, RECQL4, LRRC14, LRRC24, C8orf82, ARHGAP39, ZNF251, ZNF34, RPL8, ZNF517, ZNF7, COMMD5, ZNF250, ZNF16, ZNF252P, TMED10P1, ZNF252P-AS1, C8orf33	56	BAI1 (602682), ARC (612461), JRK (603210), PSCA (602470), LY6K (615093), SLURP1 (606119), LYNX1 (606110), LY6D (606204), GML (602370), CYP11B1 (610613), CYP11B2 (124080), LY6E (601384), LY6H (603625), GPIHBP1 (612757), GLI4 (165280), TOP1MT (606387), RHPN1 (601031), MAFA (610303), NAPRT1 (611552), EEF1D (130592), TSTA3 (137020), FAM83H (611927), SCRIB (607733), PUF60 (604819), EPPK1 (607553), PLEC (601282), MIR661 (613716), PARP10 (609564), GRINA (138251), SPATC1 (610874), OPLAH (614243), EXOSC4 (606491), GPAA1 (603048), CYC1 (123980), SHARPIN (611885), MAF1 (610210), SCXA (609067), BOP1 (610596), HSF1 (140580), DGAT1 (604900), SCRT1 (605858), FBXL6 (609076), SLC52A2 (607882), CPSF1 (606027), SLC39A4 (607059), VPS28 (611952), TONSL (604546), FOXH1 (603621), PPP1R16A (609172), GPT (138200), RECQL4 (603780), ZNF34 (194526), RPL8 (604177), ZNF7 (194531), COMMD5 (608216), ZNF16 (601262)	Cytoregions Not Set				false	arr[hg19] 8q24.3(143,034,942-146,292,734)x3	chr8:143034942-146292734
true	F18000240.OSCHP	3.0	Gain	9	q33.3	270.257	18	1	DENND1A	1	DENND1A (613633)	Cytoregions Not Set				false	arr[hg19] 9q33.3(126,458,564-126,728,821)x3	chr9:126458564-126728821
